"ust_kategori","tarimsal_alt_grup","il_kod","il_adi","ilce_kod","ilce_adi","period","duzey_kodu","duzey_tip","y2021","y2022","y2023","y2024","il_ilce_adi"
Tarýmsal Üretim,Örtüaltý sebzeler,54,Sakarya,2068,Adapazarý,yillik,2068,4,6,6,6,6,Sakarya Adapazarý
Tarýmsal Üretim,Örtüaltý süs bitkileri,54,Sakarya,2068,Adapazarý,yillik,2068,4,2,2,2,2,Sakarya Adapazarý
Tarýmsal Üretim,Sebzeler,54,Sakarya,2068,Adapazarý,yillik,2068,4,42,42,42,42,Sakarya Adapazarý
Tarýmsal Üretim,Süs bitkileri,54,Sakarya,2068,Adapazarý,yillik,2068,4,4,4,4,4,Sakarya Adapazarý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,54,Sakarya,2068,Adapazarý,yillik,2068,4,79,79,79,79,Sakarya Adapazarý
Tarýmsal Üretim,Diðer,54,Sakarya,2069,Arifiye,yillik,2069,4,143,141,142,142,Sakarya Arifiye
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",54,Sakarya,2069,Arifiye,yillik,2069,4,45,45,45,45,Sakarya Arifiye
Tarýmsal Üretim,Örtüaltý süs bitkileri,54,Sakarya,2069,Arifiye,yillik,2069,4,2,2,2,2,Sakarya Arifiye
Tarýmsal Üretim,Sebzeler,54,Sakarya,2069,Arifiye,yillik,2069,4,10,10,8,8,Sakarya Arifiye
Tarýmsal Üretim,Süs bitkileri,54,Sakarya,2069,Arifiye,yillik,2069,4,2,2,2,2,Sakarya Arifiye
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,54,Sakarya,2069,Arifiye,yillik,2069,4,31,27,27,31,Sakarya Arifiye
Tarýmsal Üretim,Diðer,54,Sakarya,2070,Erenler,yillik,2070,4,171,171,173,173,Sakarya Erenler
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",54,Sakarya,2070,Erenler,yillik,2070,4,60,60,60,60,Sakarya Erenler
Tarýmsal Üretim,Örtüaltý sebzeler,54,Sakarya,2070,Erenler,yillik,2070,4,6,6,24,24,Sakarya Erenler
Tarýmsal Üretim,Örtüaltý süs bitkileri,54,Sakarya,2070,Erenler,yillik,2070,4,6,6,6,6,Sakarya Erenler
Tarýmsal Üretim,Sebzeler,54,Sakarya,2070,Erenler,yillik,2070,4,65,65,67,65,Sakarya Erenler
Tarýmsal Üretim,Süs bitkileri,54,Sakarya,2070,Erenler,yillik,2070,4,4,4,4,4,Sakarya Erenler
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,54,Sakarya,2070,Erenler,yillik,2070,4,63,63,63,63,Sakarya Erenler
Tarýmsal Üretim,Diðer,54,Sakarya,2071,Serdivan,yillik,2071,4,165,166,159,159,Sakarya Serdivan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",54,Sakarya,2071,Serdivan,yillik,2071,4,90,85,85,85,Sakarya Serdivan
Tarýmsal Üretim,Örtüaltý süs bitkileri,54,Sakarya,2071,Serdivan,yillik,2071,4,2,2,2,2,Sakarya Serdivan
Tarýmsal Üretim,Sebzeler,54,Sakarya,2071,Serdivan,yillik,2071,4,44,42,42,44,Sakarya Serdivan
Tarýmsal Üretim,Süs bitkileri,54,Sakarya,2071,Serdivan,yillik,2071,4,2,2,2,2,Sakarya Serdivan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,54,Sakarya,2071,Serdivan,yillik,2071,4,63,63,59,59,Sakarya Serdivan
Tarýmsal Üretim,Diðer,55,Samsun,1125,Alaçam,yillik,1125,4,206,200,194,195,Samsun Alaçam
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1125,Alaçam,yillik,1125,4,115,115,115,115,Samsun Alaçam
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1125,Alaçam,yillik,1125,4,8,8,8,8,Samsun Alaçam
Tarýmsal Üretim,Sebzeler,55,Samsun,1125,Alaçam,yillik,1125,4,52,50,50,52,Samsun Alaçam
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1125,Alaçam,yillik,1125,4,79,87,79,79,Samsun Alaçam
Tarýmsal Üretim,Diðer,55,Samsun,1164,Bafra,yillik,1164,4,259,263,261,253,Samsun Bafra
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1164,Bafra,yillik,1164,4,134,139,135,130,Samsun Bafra
Tarýmsal Üretim,Örtüaltý meyveler,55,Samsun,1164,Bafra,yillik,1164,4,0,2,2,0,Samsun Bafra
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1164,Bafra,yillik,1164,4,10,20,20,20,Samsun Bafra
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,1164,Bafra,yillik,1164,4,18,12,12,4,Samsun Bafra
Tarýmsal Üretim,Sebzeler,55,Samsun,1164,Bafra,yillik,1164,4,95,95,93,93,Samsun Bafra
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1164,Bafra,yillik,1164,4,18,14,14,4,Samsun Bafra
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1164,Bafra,yillik,1164,4,135,151,146,131,Samsun Bafra
Tarýmsal Üretim,Diðer,55,Samsun,1234,Çarþamba,yillik,1234,4,183,172,174,178,Samsun Çarþamba
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1234,Çarþamba,yillik,1234,4,90,90,90,90,Samsun Çarþamba
Tarýmsal Üretim,Örtüaltý meyveler,55,Samsun,1234,Çarþamba,yillik,1234,4,2,2,2,2,Samsun Çarþamba
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1234,Çarþamba,yillik,1234,4,32,32,32,32,Samsun Çarþamba
Tarýmsal Üretim,Sebzeler,55,Samsun,1234,Çarþamba,yillik,1234,4,43,43,43,43,Samsun Çarþamba
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1234,Çarþamba,yillik,1234,4,2,2,2,2,Samsun Çarþamba
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1234,Çarþamba,yillik,1234,4,59,67,63,55,Samsun Çarþamba
Tarýmsal Üretim,Diðer,55,Samsun,1386,Havza,yillik,1386,4,208,202,206,206,Samsun Havza
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1386,Havza,yillik,1386,4,70,70,70,70,Samsun Havza
Tarýmsal Üretim,Sebzeler,55,Samsun,1386,Havza,yillik,1386,4,24,25,25,25,Samsun Havza
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1386,Havza,yillik,1386,4,95,99,103,95,Samsun Havza
Tarýmsal Üretim,Diðer,55,Samsun,1452,Kavak,yillik,1452,4,154,155,161,163,Samsun Kavak
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1452,Kavak,yillik,1452,4,65,70,70,70,Samsun Kavak
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1452,Kavak,yillik,1452,4,4,4,0,0,Samsun Kavak
Tarýmsal Üretim,Sebzeler,55,Samsun,1452,Kavak,yillik,1452,4,22,23,23,23,Samsun Kavak
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1452,Kavak,yillik,1452,4,51,63,67,63,Samsun Kavak
Tarýmsal Üretim,Diðer,55,Samsun,1501,Ladik,yillik,1501,4,169,162,175,176,Samsun Ladik
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1501,Ladik,yillik,1501,4,75,75,75,75,Samsun Ladik
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,1501,Ladik,yillik,1501,4,0,2,2,2,Samsun Ladik
Tarýmsal Üretim,Sebzeler,55,Samsun,1501,Ladik,yillik,1501,4,20,12,8,4,Samsun Ladik
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1501,Ladik,yillik,1501,4,0,4,4,2,Samsun Ladik
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1501,Ladik,yillik,1501,4,63,67,83,75,Samsun Ladik
Tarýmsal Üretim,Diðer,55,Samsun,1676,Terme,yillik,1676,4,157,150,153,155,Samsun Terme
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1676,Terme,yillik,1676,4,85,90,80,80,Samsun Terme
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1676,Terme,yillik,1676,4,30,30,30,28,Samsun Terme
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,1676,Terme,yillik,1676,4,2,10,10,10,Samsun Terme
Tarýmsal Üretim,Sebzeler,55,Samsun,1676,Terme,yillik,1676,4,32,32,33,31,Samsun Terme
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1676,Terme,yillik,1676,4,2,10,10,10,Samsun Terme
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1676,Terme,yillik,1676,4,28,28,28,28,Samsun Terme
Tarýmsal Üretim,Diðer,55,Samsun,1712,Vezirköprü,yillik,1712,4,222,215,213,218,Samsun Vezirköprü
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1712,Vezirköprü,yillik,1712,4,104,99,95,95,Samsun Vezirköprü
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1712,Vezirköprü,yillik,1712,4,24,24,24,20,Samsun Vezirköprü
Tarýmsal Üretim,Sebzeler,55,Samsun,1712,Vezirköprü,yillik,1712,4,48,49,49,45,Samsun Vezirköprü
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1712,Vezirköprü,yillik,1712,4,95,99,95,91,Samsun Vezirköprü
Tarýmsal Üretim,Diðer,55,Samsun,1763,Asarcýk,yillik,1763,4,161,153,155,155,Samsun Asarcýk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1763,Asarcýk,yillik,1763,4,65,75,70,70,Samsun Asarcýk
Tarýmsal Üretim,Sebzeler,55,Samsun,1763,Asarcýk,yillik,1763,4,17,16,16,16,Samsun Asarcýk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1763,Asarcýk,yillik,1763,4,59,63,63,63,Samsun Asarcýk
Tarýmsal Üretim,Diðer,55,Samsun,1830,"19.May",yillik,1830,4,179,175,172,172,Samsun 19.May
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1830,"19.May",yillik,1830,4,105,120,120,120,Samsun 19.May
Tarýmsal Üretim,Örtüaltý meyveler,55,Samsun,1830,"19.May",yillik,1830,4,2,2,2,2,Samsun 19.May
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1830,"19.May",yillik,1830,4,8,8,10,12,Samsun 19.May
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,1830,"19.May",yillik,1830,4,2,8,8,8,Samsun 19.May
Tarýmsal Üretim,Sebzeler,55,Samsun,1830,"19.May",yillik,1830,4,24,25,27,29,Samsun 19.May
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1830,"19.May",yillik,1830,4,2,12,12,12,Samsun 19.May
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1830,"19.May",yillik,1830,4,39,55,51,51,Samsun 19.May
Tarýmsal Üretim,Diðer,55,Samsun,1838,Salýpazarý,yillik,1838,4,151,144,145,146,Samsun Salýpazarý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1838,Salýpazarý,yillik,1838,4,110,110,110,110,Samsun Salýpazarý
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1838,Salýpazarý,yillik,1838,4,6,6,6,6,Samsun Salýpazarý
Tarýmsal Üretim,Sebzeler,55,Samsun,1838,Salýpazarý,yillik,1838,4,22,24,24,24,Samsun Salýpazarý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1838,Salýpazarý,yillik,1838,4,28,32,32,32,Samsun Salýpazarý
Tarýmsal Üretim,Diðer,55,Samsun,1849,Tekkeköy,yillik,1849,4,176,166,168,171,Samsun Tekkeköy
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1849,Tekkeköy,yillik,1849,4,80,80,75,80,Samsun Tekkeköy
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1849,Tekkeköy,yillik,1849,4,12,12,12,12,Samsun Tekkeköy
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,1849,Tekkeköy,yillik,1849,4,2,2,2,2,Samsun Tekkeköy
Tarýmsal Üretim,Sebzeler,55,Samsun,1849,Tekkeköy,yillik,1849,4,38,39,35,37,Samsun Tekkeköy
Tarýmsal Üretim,Süs bitkileri,55,Samsun,1849,Tekkeköy,yillik,1849,4,2,2,2,2,Samsun Tekkeköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1849,Tekkeköy,yillik,1849,4,55,55,59,63,Samsun Tekkeköy
Tarýmsal Üretim,Diðer,55,Samsun,1879,Ayvacýk,yillik,1879,4,130,121,118,120,Samsun Ayvacýk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1879,Ayvacýk,yillik,1879,4,60,65,65,60,Samsun Ayvacýk
Tarýmsal Üretim,Sebzeler,55,Samsun,1879,Ayvacýk,yillik,1879,4,7,7,2,2,Samsun Ayvacýk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1879,Ayvacýk,yillik,1879,4,31,35,16,16,Samsun Ayvacýk
Tarýmsal Üretim,Diðer,55,Samsun,1993,Yakakent,yillik,1993,4,151,145,147,152,Samsun Yakakent
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,1993,Yakakent,yillik,1993,4,80,80,80,80,Samsun Yakakent
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,1993,Yakakent,yillik,1993,4,6,6,6,6,Samsun Yakakent
Tarýmsal Üretim,Sebzeler,55,Samsun,1993,Yakakent,yillik,1993,4,18,18,18,18,Samsun Yakakent
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,1993,Yakakent,yillik,1993,4,47,55,55,55,Samsun Yakakent
Tarýmsal Üretim,Diðer,55,Samsun,2072,Atakum,yillik,2072,4,168,163,166,160,Samsun Atakum
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,2072,Atakum,yillik,2072,4,89,85,90,90,Samsun Atakum
Tarýmsal Üretim,Örtüaltý meyveler,55,Samsun,2072,Atakum,yillik,2072,4,0,2,2,2,Samsun Atakum
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,2072,Atakum,yillik,2072,4,26,20,10,4,Samsun Atakum
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,2072,Atakum,yillik,2072,4,2,0,0,0,Samsun Atakum
Tarýmsal Üretim,Sebzeler,55,Samsun,2072,Atakum,yillik,2072,4,35,29,29,29,Samsun Atakum
Tarýmsal Üretim,Süs bitkileri,55,Samsun,2072,Atakum,yillik,2072,4,4,2,2,2,Samsun Atakum
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,2072,Atakum,yillik,2072,4,51,51,55,51,Samsun Atakum
Tarýmsal Üretim,Diðer,55,Samsun,2073,Canik,yillik,2073,4,157,154,150,151,Samsun Canik
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,2073,Canik,yillik,2073,4,90,95,95,95,Samsun Canik
Tarýmsal Üretim,Örtüaltý sebzeler,55,Samsun,2073,Canik,yillik,2073,4,16,16,16,16,Samsun Canik
Tarýmsal Üretim,Sebzeler,55,Samsun,2073,Canik,yillik,2073,4,39,39,39,39,Samsun Canik
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,2073,Canik,yillik,2073,4,51,59,51,47,Samsun Canik
Tarýmsal Üretim,Diðer,55,Samsun,2074,Ýlkadým,yillik,2074,4,163,169,161,164,Samsun Ýlkadým
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",55,Samsun,2074,Ýlkadým,yillik,2074,4,79,75,75,80,Samsun Ýlkadým
Tarýmsal Üretim,Örtüaltý meyveler,55,Samsun,2074,Ýlkadým,yillik,2074,4,2,2,2,2,Samsun Ýlkadým
Tarýmsal Üretim,Örtüaltý süs bitkileri,55,Samsun,2074,Ýlkadým,yillik,2074,4,2,2,2,2,Samsun Ýlkadým
Tarýmsal Üretim,Sebzeler,55,Samsun,2074,Ýlkadým,yillik,2074,4,29,29,29,29,Samsun Ýlkadým
Tarýmsal Üretim,Süs bitkileri,55,Samsun,2074,Ýlkadým,yillik,2074,4,2,2,2,2,Samsun Ýlkadým
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,55,Samsun,2074,Ýlkadým,yillik,2074,4,67,75,71,75,Samsun Ýlkadým
Tarýmsal Üretim,Diðer,56,Siirt,1179,Baykan,yillik,1179,4,145,142,142,141,Siirt Baykan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1179,Baykan,yillik,1179,4,45,55,55,55,Siirt Baykan
Tarýmsal Üretim,Örtüaltý sebzeler,56,Siirt,1179,Baykan,yillik,1179,4,4,4,4,4,Siirt Baykan
Tarýmsal Üretim,Sebzeler,56,Siirt,1179,Baykan,yillik,1179,4,14,14,14,14,Siirt Baykan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1179,Baykan,yillik,1179,4,23,23,23,23,Siirt Baykan
Tarýmsal Üretim,Diðer,56,Siirt,1317,Eruh,yillik,1317,4,133,136,139,142,Siirt Eruh
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1317,Eruh,yillik,1317,4,65,70,75,75,Siirt Eruh
Tarýmsal Üretim,Örtüaltý sebzeler,56,Siirt,1317,Eruh,yillik,1317,4,0,0,0,4,Siirt Eruh
Tarýmsal Üretim,Sebzeler,56,Siirt,1317,Eruh,yillik,1317,4,16,18,18,20,Siirt Eruh
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1317,Eruh,yillik,1317,4,31,35,31,31,Siirt Eruh
Tarýmsal Üretim,Diðer,56,Siirt,1495,Kurtalan,yillik,1495,4,168,169,174,172,Siirt Kurtalan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1495,Kurtalan,yillik,1495,4,55,65,65,65,Siirt Kurtalan
Tarýmsal Üretim,Örtüaltý sebzeler,56,Siirt,1495,Kurtalan,yillik,1495,4,2,2,2,2,Siirt Kurtalan
Tarýmsal Üretim,Sebzeler,56,Siirt,1495,Kurtalan,yillik,1495,4,20,20,20,20,Siirt Kurtalan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1495,Kurtalan,yillik,1495,4,46,50,50,50,Siirt Kurtalan
Tarýmsal Üretim,Diðer,56,Siirt,1575,Pervari,yillik,1575,4,136,136,139,144,Siirt Pervari
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1575,Pervari,yillik,1575,4,65,70,70,70,Siirt Pervari
Tarýmsal Üretim,Sebzeler,56,Siirt,1575,Pervari,yillik,1575,4,22,22,22,22,Siirt Pervari
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1575,Pervari,yillik,1575,4,31,31,31,31,Siirt Pervari
Tarýmsal Üretim,Diðer,56,Siirt,1620,Merkez,yillik,1620,4,173,175,182,174,Siirt Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1620,Merkez,yillik,1620,4,70,80,80,80,Siirt Merkez
Tarýmsal Üretim,Sebzeler,56,Siirt,1620,Merkez,yillik,1620,4,24,24,24,24,Siirt Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1620,Merkez,yillik,1620,4,42,42,50,42,Siirt Merkez
Tarýmsal Üretim,Diðer,56,Siirt,1662,Å?irvan,yillik,1662,4,113,111,121,120,Siirt Å?irvan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1662,Å?irvan,yillik,1662,4,35,35,45,50,Siirt Å?irvan
Tarýmsal Üretim,Sebzeler,56,Siirt,1662,Å?irvan,yillik,1662,4,2,8,18,18,Siirt Å?irvan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1662,Å?irvan,yillik,1662,4,19,19,27,27,Siirt Å?irvan
Tarýmsal Üretim,Diðer,56,Siirt,1878,Tillo,yillik,1878,4,113,120,131,131,Siirt Tillo
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",56,Siirt,1878,Tillo,yillik,1878,4,65,65,65,65,Siirt Tillo
Tarýmsal Üretim,Sebzeler,56,Siirt,1878,Tillo,yillik,1878,4,4,4,8,10,Siirt Tillo
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,56,Siirt,1878,Tillo,yillik,1878,4,19,23,27,27,Siirt Tillo
Tarýmsal Üretim,Diðer,57,Sinop,1156,Ayancýk,yillik,1156,4,131,130,132,132,Sinop Ayancýk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1156,Ayancýk,yillik,1156,4,110,115,115,115,Sinop Ayancýk
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1156,Ayancýk,yillik,1156,4,4,4,4,4,Sinop Ayancýk
Tarýmsal Üretim,Sebzeler,57,Sinop,1156,Ayancýk,yillik,1156,4,38,38,38,38,Sinop Ayancýk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1156,Ayancýk,yillik,1156,4,43,47,43,43,Sinop Ayancýk
Tarýmsal Üretim,Diðer,57,Sinop,1204,Boyabat,yillik,1204,4,215,214,215,214,Sinop Boyabat
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1204,Boyabat,yillik,1204,4,100,105,105,105,Sinop Boyabat
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1204,Boyabat,yillik,1204,4,14,12,10,10,Sinop Boyabat
Tarýmsal Üretim,Sebzeler,57,Sinop,1204,Boyabat,yillik,1204,4,42,42,42,42,Sinop Boyabat
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1204,Boyabat,yillik,1204,4,59,67,75,75,Sinop Boyabat
Tarýmsal Üretim,Diðer,57,Sinop,1290,Duraðan,yillik,1290,4,186,186,189,189,Sinop Duraðan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1290,Duraðan,yillik,1290,4,90,95,100,100,Sinop Duraðan
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1290,Duraðan,yillik,1290,4,6,6,8,8,Sinop Duraðan
Tarýmsal Üretim,Sebzeler,57,Sinop,1290,Duraðan,yillik,1290,4,34,34,34,34,Sinop Duraðan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1290,Duraðan,yillik,1290,4,63,79,79,79,Sinop Duraðan
Tarýmsal Üretim,Diðer,57,Sinop,1314,Erfelek,yillik,1314,4,151,146,151,157,Sinop Erfelek
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1314,Erfelek,yillik,1314,4,85,90,90,90,Sinop Erfelek
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1314,Erfelek,yillik,1314,4,12,12,12,12,Sinop Erfelek
Tarýmsal Üretim,Sebzeler,57,Sinop,1314,Erfelek,yillik,1314,4,32,32,32,32,Sinop Erfelek
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1314,Erfelek,yillik,1314,4,35,39,39,39,Sinop Erfelek
Tarýmsal Üretim,Diðer,57,Sinop,1349,Gerze,yillik,1349,4,173,171,171,170,Sinop Gerze
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1349,Gerze,yillik,1349,4,105,110,110,110,Sinop Gerze
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1349,Gerze,yillik,1349,4,28,28,28,28,Sinop Gerze
Tarýmsal Üretim,Sebzeler,57,Sinop,1349,Gerze,yillik,1349,4,68,68,68,68,Sinop Gerze
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1349,Gerze,yillik,1349,4,75,83,79,83,Sinop Gerze
Tarýmsal Üretim,Diðer,57,Sinop,1627,Merkez,yillik,1627,4,199,197,201,202,Sinop Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1627,Merkez,yillik,1627,4,115,120,120,120,Sinop Merkez
Tarýmsal Üretim,Örtüaltý meyveler,57,Sinop,1627,Merkez,yillik,1627,4,2,2,2,4,Sinop Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1627,Merkez,yillik,1627,4,48,48,54,54,Sinop Merkez
Tarýmsal Üretim,Sebzeler,57,Sinop,1627,Merkez,yillik,1627,4,56,56,58,58,Sinop Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1627,Merkez,yillik,1627,4,67,79,87,79,Sinop Merkez
Tarýmsal Üretim,Diðer,57,Sinop,1693,Türkeli,yillik,1693,4,136,136,136,136,Sinop Türkeli
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1693,Türkeli,yillik,1693,4,85,90,90,90,Sinop Türkeli
Tarýmsal Üretim,Örtüaltý sebzeler,57,Sinop,1693,Türkeli,yillik,1693,4,12,12,10,10,Sinop Türkeli
Tarýmsal Üretim,Sebzeler,57,Sinop,1693,Türkeli,yillik,1693,4,40,40,40,40,Sinop Türkeli
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1693,Türkeli,yillik,1693,4,35,39,47,47,Sinop Türkeli
Tarýmsal Üretim,Diðer,57,Sinop,1910,Dikmen,yillik,1910,4,122,120,120,120,Sinop Dikmen
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1910,Dikmen,yillik,1910,4,65,65,65,65,Sinop Dikmen
Tarýmsal Üretim,Sebzeler,57,Sinop,1910,Dikmen,yillik,1910,4,22,22,22,22,Sinop Dikmen
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1910,Dikmen,yillik,1910,4,35,35,35,39,Sinop Dikmen
Tarýmsal Üretim,Diðer,57,Sinop,1981,Saraydüzü,yillik,1981,4,133,135,154,153,Sinop Saraydüzü
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",57,Sinop,1981,Saraydüzü,yillik,1981,4,50,35,40,40,Sinop Saraydüzü
Tarýmsal Üretim,Sebzeler,57,Sinop,1981,Saraydüzü,yillik,1981,4,8,4,10,12,Sinop Saraydüzü
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,57,Sinop,1981,Saraydüzü,yillik,1981,4,31,39,43,39,Sinop Saraydüzü
Tarýmsal Üretim,Diðer,58,Sivas,1282,Divriði,yillik,1282,4,178,170,171,172,Sivas Divriði
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",58,Sivas,1282,Divriði,yillik,1282,4,65,60,60,74,Sivas Divriði
Tarýmsal Üretim,Örtüaltý sebzeler,58,Sivas,1282,Divriði,yillik,1282,4,8,8,8,8,Sivas Divriði
Tarýmsal Üretim,Sebzeler,58,Sivas,1282,Divriði,yillik,1282,4,16,16,16,16,Sivas Divriði
